gene_symbol	MTI_continuous	GNN_EXERCISE_SUP_MTI_MULTI_pred	GNN_EXERCISE_SUP_MTI_MULTI_multi_prob	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly_scaled	GNN_EXERCISE_SUP_MTI_MULTI_hybrid_score	GNN_EXERCISE_SUP_MTI_MULTI_rank	GNN_EXERCISE_SUP_MTI_MULTI_rank_scaled	MR_nominal_any
PDP1	-1.434950303894	-1.438968	0.033218175	1456	0.5177328471992045	-0.40361494	1707	0.43453762015246933	True
CRKL	-4.82534139330883	-2.0418694	0.055230178	1606	0.46801458402386475	-0.404863	1708	0.4342061650646337	True
DOK1	-4.10216705360667	-3.089054	0.09375911	1893	0.37288697381504804	-0.40519986	1709	0.43387470997679817	True
TG	-1.34478587689365	-1.3866345	0.030901697	1443	0.5220417633410673	-0.40601563	1710	0.43354325488896256	True
DMD	-1.35381146321357	-1.3914535	0.03101808	1445	0.5213788531653961	-0.40639392	1711	0.43321179980112695	True
PDGFRA	-2.79516977171669	-3.261513	0.0998479	1958	0.3513423931057342	-0.4068412	1712	0.43288034471329134	True
SLC39A14	-0.626176112451016	-2.1671243	0.059170216	1636	0.45807093138879684	-0.40903652	1714	0.4322174345376201	True
ARL2BP	-3.65284690662864	-1.7410222	0.043393828	1525	0.49486244613854824	-0.40951076	1715	0.4318859794497846	True
STC1	-5.0680188838105	-1.8412714	0.046820264	1550	0.48657606894265826	-0.41116318	1716	0.43155452436194897	True
TTF2	-5.32958633362255	-3.0805507	0.09246109	1891	0.37354988399071926	-0.41128868	1717	0.43122306927411336	True
HTR1B	-4.33616572267541	-2.4159758	0.067946486	1700	0.43685780576731853	-0.41146433	1718	0.43089161418627775	True
FLT4	-6.25136730816788	-3.592042	0.11109962	2058	0.31819688432217436	-0.41257057	1719	0.43056015909844214	True
KDM3A	-4.01182269543192	-1.2587024	0.02477751	1395	0.537951607557176	-0.41473746	1720	0.4302287040106066	True
PRDX5	-1.29297840735506	-2.335216	0.0640958	1681	0.4431554524361949	-0.41687536	1721	0.429897248922771	True
RAB37	-1.04918231730317	-2.058877	0.053137116	1614	0.46536294332118	-0.4216798	1722	0.42956579383493537	True
PILRB	-4.88392557732041	-2.4704728	0.06816871	1714	0.4322174345376201	-0.42250597	1723	0.42923433874709976	True
CST1	-0.431930725083863	-1.6618971	0.038271982	1505	0.5014915478952602	-0.4231542	1724	0.42890288365926416	True
DEFB104A	-0.553063440563504	-1.7150408	0.04020895	1516	0.4978455419290686	-0.4232847	1725	0.42857142857142855	True
IL12RB1	-3.7193651689105	-2.2437787	0.059528198	1651	0.45309910507126283	-0.4242867	1726	0.428239973483593	True
LRPAP1	-2.59069973569141	-2.236651	0.059029676	1650	0.45343056015909844	-0.42574534	1727	0.4279085183957574	True
CALB2	-2.03602904867705	-1.8137331	0.043082304	1542	0.48922770964534307	-0.4280023	1728	0.4275770633079218	True
CEP170	-3.97950878545243	-2.5784957	0.07123938	1753	0.4192906861120318	-0.4281292	1729	0.42724560822008617	True
RALY	-2.95541013491024	-1.4869072	0.030792065	1467	0.514086841233013	-0.42953807	1730	0.42691415313225056	True
TGFBR2	-2.78909515324495	-2.557943	0.07017577	1743	0.4226052369903878	-0.4300235	1732	0.4262512429565794	True
NRP1	-3.2695853559463	-2.7896283	0.07865771	1802	0.4030493868080875	-0.43036032	1733	0.4259197878687438	True
HGS	-1.18456872142854	-3.1845517	0.093004234	1934	0.35929731521378855	-0.43162414	1734	0.4255883327809082	True
EXTL1	-2.2984465965715	-2.2820575	0.05944633	1664	0.4487901889294001	-0.43351376	1735	0.4252568776930726	True
LTA	-4.35766358820539	-2.53555	0.06862197	1736	0.42492542260523697	-0.43452948	1736	0.42492542260523697	True
CBLN4	-6.97430350230563	-2.3241303	0.060789574	1677	0.4444812727875373	-0.43479323	1737	0.4245939675174014	True
PLCB1	-4.73176885569726	-1.574454	0.033138823	1488	0.5071262843884654	-0.43497252	1738	0.4242625124295658	True
KRT18	-1.20607300115952	-2.28512	0.059300467	1666	0.4481272787537289	-0.43511337	1739	0.4239310573417302	True
ADH1B	-1.3079163655738	-1.7756091	0.040407166	1533	0.49221080543586343	-0.43585798	1740	0.4235996022538946	True
S100P	-0.821890577038586	-1.7188797	0.038243044	1519	0.49685117666556183	-0.43631515	1741	0.423268147166059	True
DAB2	-2.9613046065235	-2.5368555	0.06822987	1738	0.4242625124295658	-0.43725136	1742	0.4229366920782234	True
MYL1	-0.652467832058456	-1.8341893	0.041998588	1547	0.4875704342061651	-0.4393637	1744	0.4222737819025522	True
MCFD2	-1.36563303547674	-2.256243	0.05738978	1655	0.45177328471992045	-0.44034886	1745	0.4219423268147166	True
TMED10	-0.740780403081566	-1.7643238	0.03913226	1531	0.49287371561153465	-0.4411701	1746	0.421610871726881	True
PSCA	-2.94592706067777	-2.2141614	0.05442648	1643	0.45575074577394764	-0.4490847	1749	0.42061650646337423	True
CD300E	-6.71548782185666	-2.3626606	0.0594724	1688	0.4408352668213457	-0.45171586	1750	0.4202850513755386	True
LAT	-3.64249456665956	-1.5017132	0.027694488	1470	0.5130924759695061	-0.4520645	1751	0.419953596287703	True
MFAP4	-0.3070879145803	-2.2239184	0.05415851	1644	0.45541929068611203	-0.4529646	1752	0.4196221411998674	True
S100A11	-0.624011697403958	-1.773077	0.037145514	1532	0.49254226052369904	-0.455449	1754	0.41895923102419624	True
PEAR1	-2.31506826105707	-2.9220104	0.07919332	1844	0.3891282731189924	-0.4572083	1755	0.41862777593636064	True
CD74	0.0	-2.9051986	0.078290865	1838	0.391117003646006	-0.45895833	1756	0.418296320848525	True
TBC1D5	-2.17632218309861	-3.351534	0.09455465	1986	0.3420616506463374	-0.46007994	1757	0.4179648657606894	True
CHI3L1	-2.04474036094942	-2.3071432	0.056050044	1672	0.4461385482267153	-0.4602292	1758	0.4176334106728538	True
GIT1	-3.2958137958882	-2.934136	0.07907257	1845	0.3887968180311568	-0.4607174	1759	0.4173019555850182	True
TAX1BP1	-2.97330420141392	-2.9759789	0.08032093	1858	0.384487901889294	-0.4625312	1760	0.41697050049718265	True
EPHA2	-0.417037756716182	-2.403128	0.059022047	1698	0.43752071594298975	-0.46371993	1761	0.41663904540934704	True
AIF1L	-3.31847155082179	-1.9000646	0.04038324	1570	0.4799469671859463	-0.46435988	1762	0.41630759032151143	True
KRT17	-2.00327908545119	-2.6194406	0.06686924	1761	0.41663904540934704	-0.46447945	1763	0.4159761352336758	True
LELP1	-0.542008711525581	-1.1491251	0.012642782	1368	0.5469008949287372	-0.46480608	1764	0.4156446801458402	True
APOH	-1.35282496358123	-1.7393711	0.034269713	1524	0.49519390122638385	-0.46555194	1765	0.41531322505800466	True
FRMD7	-3.88135947906435	-3.3894672	0.09463815	2000	0.337421279416639	-0.46820578	1766	0.41498176997016906	True
LRRC25	0.0	-6.4908533	0.20878452	2660	0.11866092144514419	-0.4689718	1767	0.41465031488233345	True
ERI1	-0.62363468044605	-2.6433275	0.06681047	1765	0.41531322505800466	-0.47028485	1769	0.41398740470666223	True
VASN	-1.45219135034761	-2.5640202	0.06346007	1746	0.421610871726881	-0.47293335	1770	0.4136559496188266	True
AP3S2	-3.67842229363062	-2.0868886	0.04582806	1618	0.46403712296983757	-0.47325575	1771	0.41332449453099107	True
CD300C	0.0	-2.551653	0.0628785	1741	0.423268147166059	-0.47371182	1772	0.41299303944315546	True
CLPS	-0.298713805304221	-1.8535391	0.037021898	1556	0.48458733841564466	-0.4745445	1774	0.41233012926748425	True
PDIA4	-1.84348895630513	-2.4518642	0.058805525	1708	0.4342061650646337	-0.47616208	1775	0.41199867417964864	True
GTF2IRD1	-3.1924329366072	-3.6467123	0.102777265	2077	0.31189923765329797	-0.4764856	1776	0.4116672190918131	True
MAMDC2	-1.1603639484789	-2.292098	0.05285242	1669	0.44713291349022205	-0.47657347	1777	0.4113357640039775	True
ATP1B1	-3.21023862527585	-1.7949634	0.034428407	1537	0.49088498508452105	-0.47723594	1778	0.41100430891614187	True
SOX9	-4.23576700118837	-2.7353976	0.06882284	1783	0.4093470334769639	-0.47881746	1779	0.41067285382830626	True
FGF20	-4.79708453415294	-2.9662476	0.07729209	1856	0.3851508120649652	-0.47904247	1780	0.41034139874047065	True
LEP	-1.02913304880053	-2.0145307	0.042210635	1598	0.47066622472654956	-0.47913855	1781	0.41000994365263504	True
IZUMO1	-2.20207395532374	-2.4655511	0.05854015	1712	0.43288034471329134	-0.48092115	1782	0.4096784885647995	True
PDAP1	-2.97695755161052	-2.3094845	0.052634194	1673	0.4458070931388797	-0.48188388	1783	0.4093470334769639	True
MEF2C-AS2	-23.7854329136729	-21.486898	0.7588038	3018	0.0	-0.48448277	1784	0.4090155783891283	True
TGFBR3	-3.5949562482815	-2.9354596	0.075075746	1846	0.3884653629433212	-0.48573261	1786	0.40835266821345706	True
RNF43	-1.78362852006672	-3.1624177	0.083419874	1920	0.3639376864434869	-0.48584464	1787	0.40802121312562145	True
BTNL10	-2.09063968454723	-2.0526695	0.042487603	1610	0.4666887636725224	-0.48611495	1788	0.4076897580377859	True
ATP6V1G2	-2.3882318476006	-1.8107815	0.033406083	1540	0.48989061982101423	-0.48716107	1789	0.4073583029499503	True
UPB1	-1.93162230690709	-2.3952918	0.05475782	1696	0.4381836261186609	-0.48830178	1790	0.4070268478621147	True
MAPRE3	-1.54432691377112	-2.4030094	0.05480528	1697	0.4378521710308253	-0.4897666	1791	0.4066953927742791	True
SEC31A	-2.37605775971217	-3.3326948	0.08887034	1978	0.34471329134902223	-0.49093586	1792	0.40636393768644347	True
C7orf50	-2.09392152859236	-2.057041	0.04180893	1612	0.46602585349685116	-0.4913073	1793	0.4060324825986079	True
PECR	-0.568683558095999	-2.0126595	0.040041823	1597	0.4709976798143852	-0.49212277	1794	0.4057010275107723	True
IGF2R	-5.8608952681741	-3.496111	0.09455771	2031	0.3271461716937355	-0.4929991	1795	0.4053695724229367	True
CNP	-1.34472027697209	-2.4086075	0.05445612	1699	0.43718926085515414	-0.4932009	1796	0.4050381173351011	True
NT5C3A	-0.271779372393721	-1.7461091	0.029979635	1526	0.49453099105071263	-0.493614	1797	0.4047066622472655	True
STXBP1	-4.93772081475404	-4.1500783	0.11854636	2237	0.25886642359960227	-0.49365896	1798	0.4043752071594299	True
ACRV1	-7.35382606779058	-2.034607	0.040404875	1602	0.46934040437520713	-0.49487805	1800	0.4037122969837587	True
ITPR1	2.42613057698261	-1.8533055	0.033703096	1554	0.4852502485913159	-0.49501246	1801	0.4033808418959231	True
PRKCQ	-3.36152581944687	-1.8533057	0.033703104	1555	0.48491879350348027	-0.4950125	1802	0.4030493868080875	True
KLK10	-1.07952480836178	-2.5757751	0.05990394	1752	0.4196221411998674	-0.49760008	1804	0.40238647663241633	True
ADAM9	-1.57055205869369	-2.8007665	0.068190865	1804	0.40238647663241633	-0.49761772	1805	0.4020550215445807	True
ATP1B3	-2.4900612290579	-1.8671288	0.033579987	1561	0.4829300629764667	-0.498923	1807	0.4013921113689095	True
NUMB	-7.48401468706779	-3.151064	0.08048714	1912	0.3665893271461717	-0.50139207	1808	0.4010606562810739	True
ANP32C	-1.63387368888968	-2.1231065	0.042576957	1627	0.4610540271793172	-0.5016097	1809	0.4007292011932383	True
PDCD5	-1.12623471900724	-1.8792413	0.033303335	1564	0.4819356977129599	-0.5033932	1810	0.40039774610540274	True
LIPF	-0.826735233914647	-2.3938086	0.052103095	1695	0.4385150812064965	-0.50437886	1812	0.3997348359297315	True
EHD3	-2.27432478469497	-2.5817785	0.058826763	1755	0.41862777593636064	-0.5056283	1813	0.3994033808418959	True
KLB	-2.84990089623596	-2.436501	0.053254824	1705	0.43520053032814054	-0.50698376	1814	0.3990719257540603	True
CD28	0.0	-3.2716484	0.0834479	1959	0.35101093801789857	-0.5105567	1815	0.3987404706662247	True
LPP	-3.05413630041983	-3.2566605	0.08288099	1954	0.35266821345707655	-0.51064754	1816	0.39840901557838915	True
TADA3	-6.89323929940568	-3.591588	0.09481343	2057	0.31852833941000996	-0.5131699	1818	0.39774610540271793	True
RCC1	-3.35680402420366	-2.5112562	0.054919954	1726	0.428239973483593	-0.5137187	1819	0.3974146503148823	True
HARS1	-2.65551641541521	-1.948988	0.0340785	1580	0.47663241630759035	-0.51449	1820	0.3970831952270467	True
CLUL1	-4.11022229170222	-2.9989195	0.07270676	1863	0.382830626450116	-0.5148385	1821	0.39675174013921116	True
CD177	-2.16075011471852	-2.1450863	0.04123684	1631	0.45972820682797483	-0.51490355	1822	0.39642028505137555	True
MME	-0.189351920715243	-2.3141918	0.04736514	1675	0.4451441829632085	-0.51553655	1823	0.39608882996353995	True
SCRIB	-0.000483872465608	-3.671155	0.09720189	2093	0.3065959562479284	-0.51652855	1825	0.39542591978786873	True
PBLD	-0.974632514929632	-2.0425029	0.037129898	1607	0.46768312893602915	-0.5169272	1826	0.3950944647000331	True
LILRB2	-6.90327346196995	-3.6454935	0.09579884	2076	0.3122306927411336	-0.51935774	1827	0.39476300961219757	True
CEACAM20	-2.17103591143812	-2.1727352	0.041477844	1638	0.4574080212131256	-0.51971245	1828	0.39443155452436196	True
FYB1	-2.21257149399806	-2.7465363	0.06256533	1787	0.40802121312562145	-0.5200473	1829	0.39410009943652635	True
LMOD2	-2.49572076185009	-2.087697	0.037996624	1619	0.463705667882002	-0.52186424	1830	0.39376864434869074	True
QDPR	-0.499839664372748	-2.0969167	0.03825897	1622	0.4627113026184952	-0.5223425	1831	0.39343718926085514	True
IST1	-2.07878006160278	-2.0145826	0.03509678	1599	0.47033476963871396	-0.5231377	1832	0.3931057341730196	True
DHPS	-1.18079893990686	-2.2265954	0.042811006	1645	0.4550878355982764	-0.5237397	1833	0.392774279085184	True
METAP2	-2.48130504364167	-2.939079	0.06862451	1848	0.38780245276764996	-0.52644724	1834	0.39244282399734837	True
CEP290	-6.48817612191703	-4.038827	0.10870162	2212	0.2671528007954922	-0.5291865	1835	0.39211136890951276	True
ASAH1	-3.50705786550611	-2.74424	0.061000675	1785	0.40868412330129267	-0.52919894	1836	0.39177991382167715	True
DOK2	-5.13442464333884	-2.8293586	0.064018585	1818	0.39774610540271793	-0.52993023	1837	0.39144845873384154	True
SIAE	-7.02172789283857	-1.8829403	0.02883526	1566	0.4812727875372887	-0.5318634	1839	0.3907855485581704	True
IL10RB	-3.58668265178083	-2.5121636	0.052014753	1727	0.4279085183957574	-0.5318892	1840	0.3904540934703348	True
COMP	-2.0154276508068	-2.6255658	0.0561021	1763	0.4159761352336758	-0.53245157	1841	0.39012263838249917	True
HSDL2	-2.01576619797797	-2.5111988	0.051439933	1725	0.42857142857142855	-0.5352237	1842	0.38979118329466356	True
BATF	-5.92926424481789	-2.283755	0.042823717	1665	0.4484587338415645	-0.53668344	1844	0.3891282731189924	True
MYOM1	-0.6789488218275	-3.689193	0.09447036	2102	0.30361286045740804	-0.5375279	1846	0.3884653629433212	True
MITD1	-0.452777755143174	-2.2803304	0.042426802	1663	0.44912164401723564	-0.5383575	1847	0.38813390785548557	True
RAB27B	-1.0815124769462	-2.5602853	0.052712545	1745	0.4219423268147166	-0.53853786	1848	0.38780245276764996	True
RAD23B	-2.13848811471535	-2.5647743	0.05258465	1747	0.4212794166390454	-0.54035133	1850	0.3871395425919788	True
PTK7	-1.58686310412878	-2.7093542	0.057901204	1780	0.41034139874047065	-0.5404161	1851	0.3868080875041432	True
SMOC2	-4.40938970402919	-2.768134	0.059953608	1795	0.4053695724229367	-0.54111695	1852	0.3864766324163076	True
OSMR	-3.15802414994639	-3.4732556	0.08564462	2023	0.3297978123964203	-0.5429046	1853	0.386145177328472	True
CXCL1	-3.23461216409181	-2.2602406	0.040807318	1656	0.45144182963208485	-0.54379433	1854	0.38581372224063637	True
MICALL2	-2.27684136692799	-3.5036697	0.086584255	2032	0.3268147166058999	-0.54402363	1855	0.3854822671528008	True
IRAG2	-2.97438737253054	-2.0523515	0.032782916	1609	0.467020218760358	-0.5460497	1856	0.3851508120649652	True
VWA1	-1.01057860981963	-2.5269573	0.049555212	1732	0.4262512429565794	-0.55046767	1857	0.3848193569771296	True
GGT1	-1.92485384075206	-2.3656015	0.043409646	1690	0.4401723566456745	-0.551707	1859	0.3841564468014584	True
FGF23	-1.3006469687519	-2.6649032	0.05387328	1770	0.4136559496188266	-0.5551951	1860	0.38382499171362283	True
MMUT	-3.35728309613704	-2.650158	0.05325654	1767	0.41465031488233345	-0.5556493	1861	0.3834935366257872	True
EPN1	-3.40262485312646	-2.7645721	0.057197597	1792	0.40636393768644347	-0.5573467	1862	0.3831620815379516	True
TRIM25	-2.47673240816831	-2.9504852	0.06404508	1851	0.3868080875041432	-0.55736196	1863	0.382830626450116	True
CHMP6	-1.95300838092282	-2.6673985	0.053183176	1771	0.41332449453099107	-0.5600307	1865	0.3821677162744448	True
SCN2B	-2.99681145098767	-2.4797673	0.0462657	1717	0.43122306927411336	-0.5600568	1866	0.38183626118660924	True
AHNAK	-2.82734386409647	-2.3245082	0.04045519	1678	0.4441498176997017	-0.56061333	1867	0.38150480609877363	True
LMNB1	-3.49697657749694	-3.1467865	0.07036736	1910	0.36725223732184287	-0.5629914	1868	0.381173351010938	True
GIMAP7	-3.14928374540995	-2.3246384	0.039906718	1679	0.4438183626118661	-0.56403434	1869	0.3808418959231024	True
SLITRK2	-3.67350645880806	-3.7253566	0.09149187	2119	0.29797812396420287	-0.56418383	1870	0.3805104408352668	True
AMDHD2	-3.03332993920608	-2.182794	0.034522586	1639	0.45707656612529	-0.56501067	1871	0.3801789857474312	True
NECTIN4	-1.99324173519938	-2.772584	0.056222882	1798	0.4043752071594299	-0.565199	1872	0.37984753065959564	True
PCSK7	-3.58609216583231	-3.1519732	0.07010878	1913	0.3662578720583361	-0.56577194	1873	0.37951607557176004	True
TANK	-3.4991488405631	-3.3975234	0.07860597	2003	0.33642691415313225	-0.5691732	1874	0.37918462048392443	True
ESPL1	-5.52588254796693	-3.8672712	0.09589498	2164	0.28306264501160094	-0.5692895	1875	0.3788531653960888	True
NFATC3	-6.82219173661419	-3.2116547	0.071593605	1944	0.3559827643354325	-0.5701876	1876	0.3785217103082532	True
B3GAT3	-2.95054406205872	-2.2062204	0.033840917	1641	0.4564136559496188	-0.5745627	1878	0.37785880013258205	True
USP28	-4.08910625602136	-3.6538632	0.08710505	2079	0.3112363274776268	-0.575021	1879	0.37752734504474644	True
KLKB1	-3.18612088215642	-2.8142269	0.056120194	1812	0.3997348359297315	-0.5753212	1880	0.37719588995691083	True
CHM	-3.3960852144469	-3.3162947	0.07460512	1972	0.34670202187603577	-0.57540596	1881	0.3768644348690752	True
NEDD9	-3.54808549318043	-3.6554923	0.08706223	2082	0.31024196221412	-0.57565695	1882	0.3765329797812396	True
PPP1R2	-3.56512225420444	-2.0705602	0.028431198	1616	0.4647000331455088	-0.5771061	1884	0.37587006960556846	True
TCL1B	-2.91477564713306	-3.8289845	0.093053535	2152	0.28704010606562813	-0.57813644	1885	0.37553861451773285	True
MPHOSPH8	-3.04676933196678	-3.7767885	0.090803765	2139	0.29134902220749087	-0.580156	1886	0.37520715942989724	True
CLEC14A	-3.76700884442095	-3.3345344	0.0743744	1981	0.3437189260855154	-0.58098805	1888	0.374544249254226	True
GBP6	-2.77498958420908	-3.0575526	0.06352591	1884	0.37587006960556846	-0.58496463	1889	0.37421279416639047	True
PARD3	-7.33522673115575	-3.712535	0.08759777	2112	0.300298309579052	-0.5853412	1890	0.37388133907855486	True
GFOD2	-1.15024764984824	-2.4650352	0.04159236	1711	0.43321179980112695	-0.5855973	1891	0.37354988399071926	True
NFKB1	-2.30801215578053	-3.4889178	0.079249024	2028	0.32814053695724227	-0.5860189	1892	0.37321842890288365	True
ASGR1	-3.18503808372533	-2.644352	0.048043597	1766	0.41498176997016906	-0.5865598	1893	0.37288697381504804	True
CDH1	0.0	-3.469776	0.07817756	2021	0.33046072257209147	-0.5882831	1894	0.3725555187272125	True
CABP2	0.0	-3.078072	0.063343965	1890	0.37388133907855486	-0.5907645	1895	0.3722240636393769	True
ATP1B4	-3.90407426551367	-2.5787642	0.044738963	1754	0.41895923102419624	-0.59205097	1896	0.37189260855154127	True
FUOM	-1.38969315924573	-2.357442	0.036150783	1687	0.4411667219091813	-0.5947319	1898	0.37122969837587005	True
REPS1	-4.27146124770601	-3.6166365	0.08248386	2067	0.31521378853165394	-0.5951142	1899	0.37089824328803445	True
IGSF8	-1.5017875496459	-2.8032107	0.05233058	1806	0.4017235664567451	-0.59624386	1900	0.3705667882001989	True
CCN1	0.0	-3.3013468	0.07054979	1966	0.34869075240304936	-0.5970759	1901	0.3702353331123633	True
GADD45GIP1	-1.14853331477503	-2.5266538	0.041940823	1731	0.42658269804441495	-0.5974808	1902	0.3699038780245277	True
ADAM12	-3.77299427171237	-3.4292328	0.075012594	2009	0.33443818362611866	-0.5986164	1903	0.36957242293669207	True
F13B	-3.50431804681027	-2.9845018	0.05856786	1859	0.3841564468014584	-0.5989792	1904	0.36924096784885646	True
FKBP5	-1.63813234228614	-2.745522	0.049099833	1786	0.40835266821345706	-0.60307777	1905	0.3689095127610209	True
CEP43	-3.60749202308567	-2.3387303	0.033956304	1682	0.4428239973483593	-0.6040382	1906	0.3685780576731853	True
NOTCH1	-5.0810044711779	-4.267004	0.10482018	2259	0.2515744116672191	-0.60517085	1907	0.3682466025853497	True
MELTF	-3.11504484965576	-2.9506903	0.056252822	1852	0.3864766324163076	-0.6055907	1908	0.3679151474975141	True
